yyyymm;Index;D12;E12;b/m;tbl;AAA;BAA;lty;ntis;Rfree;infl;ltr;corpr;svar;csp;CRSP_SPvw;CRSP_SPvwx
199306;450,53;12,5200;19,3300;0,3259312476;0,0307;0,0733;0,0807;0,0668;0,0410504900;0,0025550664;0,0013860016;0,0449;0,0293;0,0005738514;-0,0017479702;0,0035;0,0011
199307;448,13;12,5200;19,6900;0,3237770308;0,0304;0,0717;0,0793;0,0656;0,0408710884;0,0025301299;0,0000000000;0,0191;0,0100;0,0006089624;-0,0013904710;-0,0046;-0,0059
199308;463,56;12,5200;20,0500;0,3138649833;0,0302;0,0685;0,0760;0,0623;0,0401780713;0,0025135052;0,0027662535;0,0434;0,0287;0,0002815688;-0,0012521643;0,0374;0,0340
199309;458,93;12,5200;20,4100;0,3223518215;0,0295;0,0666;0,0734;0,0627;0,0417245057;0,0024553166;0,0020696799;0,0005;0,0043;0,0004706747;-0,0011537305;-0,0076;-0,0098
199310;467,83;12,5400;20,9033;0,3113628329;0,0302;0,0667;0,0731;0,0623;0,0403208552;0,0025135052;0,0041265533;0,0096;0,0051;0,0003142272;-0,0010548299;0,0199;0,0186
199311;461,79;12,5600;21,3967;0,3110794108;0,0310;0,0693;0,0766;0,0651;0,0439053409;0,0025800023;0,0006861064;-0,0259;-0,0188;0,0005763516;-0,0010516947;-0,0087;-0,0121
199312;466,45;12,5800;21,8900;0,3052672229;0,0306;0,0693;0,0769;0,0654;0,0457551720;0,0025467543;0,0000000000;0,0020;0,0067;0,0002696821;-0,0010124970;0,0126;0,0106
199401;481,61;12,6233;22,1633;0,2880585672;0,0298;0,0692;0,0765;0,0637;0,0437387322;0,0024802550;0,0027397277;0,0257;0,0202;0,0004234884;-0,0009760773;0,0334;0,0320
199402;467,14;12,6667;22,4367;0,2990588209;0,0325;0,0708;0,0776;0,0682;0,0451627093;0,0027046724;0,0034141170;-0,0450;-0,0286;0,0010260765;-0,0011355039;-0,0272;-0,0301
199403;445,77;12,7100;22,7100;0,3074838051;0,0350;0,0748;0,0813;0,0725;0,0419300092;0,0029124214;0,0034025212;-0,0395;-0,0383;0,0008921025;-0,0010998390;-0,0435;-0,0457
199404;450,91;12,7533;23,5400;0,3036647862;0,0368;0,0788;0,0852;0,0745;0,0398599990;0,0030619740;0,0013577528;-0,0150;-0,0097;0,0013736680;-0,0009516278;0,0128;0,0115
199405;456,51;12,7967;24,3700;0,2974694757;0,0414;0,0799;0,0862;0,0759;0,0396681341;0,0034440624;0,0006782374;-0,0082;-0,0062;0,0007505031;-0,0010085097;0,0163;0,0126
199406;444,27;12,8400;25,2000;0,3084170767;0,0414;0,0797;0,0865;0,0774;0,0340461940;0,0034440624;0,0033840980;-0,0100;-0,0081;0,0007971327;-0,0009657219;-0,0248;-0,0271
199407;458,25;12,8700;25,9100;0,2969853808;0,0433;0,0811;0,0880;0,0746;0,0313397137;0,0036018389;0,0026990158;0,0363;0,0309;0,0003272826;-0,0006430939;0,0327;0,0314
199408;475,50;12,9000;26,6200;0,2856838193;0,0448;0,0807;0,0874;0,0761;0,0287692361;0,0037263817;0,0040350163;-0,0086;-0,0031;0,0005603877;-0,0009749581;0,0413;0,0380
199409;462,71;12,9300;27,3300;0,2909046586;0,0462;0,0834;0,0898;0,0800;0,0291000249;0,0038426077;0,0026809259;-0,0331;-0,0265;0,0008018928;-0,0008392978;-0,0239;-0,0262
199410;472,35;13,0133;28,4200;0,2860712737;0,0495;0,0857;0,0920;0,0809;0,0260902303;0,0041165155;0,0006691610;-0,0025;-0,0050;0,0011584283;-0,0007717289;0,0226;0,0210
199411;453,69;13,0967;29,5100;0,2989926143;0,0529;0,0868;0,0932;0,0808;0,0229468005;0,0043986451;0,0013368782;0,0066;0,0018;0,0008363991;-0,0005588157;-0,0362;-0,0394
199412;459,27;13,1800;30,6000;0,2915683000;0,0560;0,0846;0,0910;0,0799;0,0166568397;0,0046558115;0,0000000000;0,0161;0,0157;0,0007049230;-0,0005760069;0,0150;0,0124
199501;470,42;13,1800;31,2500;0,2908537344;0,0571;0,0846;0,0908;0,0780;0,0148690336;0,0047470482;0,0040000053;0,0273;0,0256;0,0002893766;-0,0007797873;0,0260;0,0243
199502;487,39;13,1800;31,9000;0,2787300356;0,0577;0,0826;0,0885;0,0758;0,0144536960;0,0047968102;0,0039840690;0,0287;0,0289;0,0004724141;-0,0007155156;0,0392;0,0363
199503;500,71;13,1800;32,5500;0,3138765419;0,0573;0,0812;0,0870;0,0755;0,0143577800;0,0047636358;0,0033079752;0,0091;0,0095;0,0004843057;-0,0005667705;0,0293;0,0272
199504;514,71;13,2433;33,1767;0,3019947008;0,0565;0,0803;0,0860;0,0745;0,0129837316;0,0046972838;0,0032970686;0,0169;0,0175;0,0002569204;-0,0006268823;0,0294;0,0279
199505;533,40;13,3067;33,8033;0,2922642542;0,0567;0,0765;0,0820;0,0677;0,0106853930;0,0047138722;0,0019730358;0,0790;0,0631;0,0010114420;-0,0003976842;0,0398;0,0365
199506;544,75;13,3700;34,4300;0,2864296179;0,0547;0,0730;0,0790;0,0670;0,0081688056;0,0045479756;0,0019691506;0,0139;0,0079;0,0006967642;-0,0002677257;0,0241;0,0222
199507;562,06;13,4400;34,6800;0,2771603672;0,0542;0,0741;0,0804;0,0691;0,0070541576;0,0045064971;0,0000000000;-0,0168;-0,0101;0,0007732277;-0,0002910918;0,0334;0,0320
199508;561,88;13,5100;34,9300;0,2830461347;0,0540;0,0757;0,0819;0,0674;0,0090188585;0,0044899053;0,0026195169;0,0236;0,0214;0,0002067297;-0,0001379734;0,0035;0,0006
199509;584,41;13,5800;35,1800;0,2724949976;0,0528;0,0732;0,0793;0,0663;0,0062588809;0,0043903483;0,0019601444;0,0175;0,0153;0,0003814536;-0,0001402155;0,0421;0,0402
199510;581,50;13,6500;34,7733;0,2744202453;0,0528;0,0712;0,0775;0,0641;0,0122201183;0,0043903483;0,0032583932;0,0294;0,0185;0,0004878173;0,0000207943;-0,0034;-0,0049
199511;605,37;13,7200;34,3667;0,2571688515;0,0536;0,0702;0,0768;0,0623;0,0169577671;0,0044567207;-0,0006508298;0,0249;0,0242;0,0005461627;-0,0000779813;0,0440;0,0412
199512;615,93;13,7900;33,9600;0,2550263829;0,0514;0,0682;0,0749;0,0603;0,0155818028;0,0042741860;-0,0006512537;0,0272;0,0228;0,0008205367;-0,0001466042;0,0176;0,0158
199601;636,02;13,8933;33,9867;0,2418771721;0,0500;0,0681;0,0747;0,0609;0,0163806396;0,0041580101;0,0058460706;-0,0011;0,0014;0,0013839551;-0,0000531418;0,0349;0,0334
199602;640,43;13,9967;34,0133;0,2378947371;0,0483;0,0699;0,0763;0,0659;0,0168579692;0,0040169214;0,0032331098;-0,0483;-0,0373;0,0012676308;-0,0002278549;0,0101;0,0077
199603;645,50;14,1000;34,0400;0,2392996154;0,0496;0,0735;0,0803;0,0684;0,0170204736;0,0041248146;0,0051513314;-0,0210;-0,0130;0,0017417163;0,0000305558;0,0096;0,0079
199604;654,17;14,1567;34,3300;0,2400758062;0,0495;0,0750;0,0819;0,0706;0,0212832702;0,0041165155;0,0038461586;-0,0165;-0,0160;0,0009818373;0,0000682249;0,0151;0,0139
199605;669,12;14,2133;34,6200;0,2369235155;0,0502;0,0762;0,0830;0,0717;0,0267338249;0,0041746075;0,0019175461;-0,0054;0,0005;0,0011252909;-0,0002545209;0,0253;0,0225
199606;670,63;14,2700;34,9100;0,2364437252;0,0509;0,0771;0,0840;0,0703;0,0274007259;0,0042326962;0,0006383658;0,0203;0,0172;0,0003948038;-0,0008478904;0,0041;0,0026
199607;639,95;14,4000;35,2733;0,2418198938;0,0515;0,0765;0,0835;0,0707;0,0312519148;0,0042824837;0,0019126560;0,0018;0,0010;0,0023551483;-0,0004704749;-0,0444;-0,0460
199608;651,99;14,5300;35,6367;0,2380611179;0,0505;0,0746;0,0818;0,0726;0,0301108243;0,0041995031;0,0019090047;-0,0139;-0,0070;0,0011215207;-0,0003522358;0,0219;0,0196
199609;687,31;14,6600;36,0000;0,2272973181;0,0509;0,0766;0,0835;0,0704;0,0289046502;0,0042326962;0,0031735983;0,0290;0,0259;0,0006862431;-0,0005386936;0,0560;0,0541
199610;705,27;14,7400;36,9100;0,2217476558;0,0499;0,0739;0,0807;0,0671;0,0248817310;0,0041497114;0,0031635585;0,0404;0,0361;0,0006066450;-0,0005314503;0,0268;0,0253
199611;757,02;14,8200;37,8200;0,2050079191;0,0503;0,0710;0,0779;0,0643;0,0212683460;0,0041829061;0,0018933423;0,0351;0,0263;0,0007037355;-0,0006139252;0,0765;0,0742
199612;740,74;14,9000;38,7300;0,2073427297;0,0491;0,0720;0,0789;0,0673;0,0233732368;0,0040833186;0,0000000000;-0,0256;-0,0186;0,0017090843;-0,0003967552;-0,0198;-0,0215
199701;786,16;14,9533;39,2333;0,1962401029;0,0503;0,0742;0,0809;0,0689;0,0237519795;0,0041829061;0,0031476261;-0,0079;-0,0028;0,0013600820;-0,0007941293;0,0628;0,0617
199702;790,82;15,0067;39,7367;0,1943954108;0,0501;0,0731;0,0794;0,0694;0,0223544546;0,0041663089;0,0031377497;0,0005;0,0028;0,0014747911;-0,0013029057;0,0078;0,0058
199703;757,12;15,0600;40,2400;0,2147802023;0,0514;0,0755;0,0818;0,0723;0,0204480263;0,0042741860;0,0025031302;-0,0252;-0,0221;0,0020014616;-0,0013083062;-0,0417;-0,0433
199704;801,34;15,0933;40,3433;0,2017410478;0,0516;0,0773;0,0834;0,0705;0,0162652894;0,0042907814;0,0012492194;0,0255;0,0184;0,0030050807;-0,0008719220;0,0603;0,0590
199705;848,28;15,1267;40,4467;0,1928785879;0,0505;0,0758;0,0820;0,0701;0,0125542490;0,0041995031;-0,0006244146;0,0097;0,0128;0,0020074554;-0,0008784074;0,0614;0,0593
199706;885,14;15,1600;40,5500;0,1842876150;0,0493;0,0741;0,0802;0,0688;0,0103177434;0,0040999172;0,0012484396;0,0195;0,0187;0,0019744633;-0,0006620977;0,0441;0,0428
199707;954,29;15,2167;40,5800;0,1719649430;0,0505;0,0714;0,0775;0,0637;0,0110597338;0,0041995031;0,0012468830;0,0626;0,0528;0,0020102148;-0,0006272571;0,0804;0,0790
199708;899,47;15,2733;40,6100;0,1855054038;0,0514;0,0722;0,0782;0,0672;0,0131239728;0,0042741860;0,0018674142;-0,0317;-0,0240;0,0024647223;-0,0004309205;-0,0550;-0,0565
199709;947,28;15,3300;40,6400;0,1779678570;0,0495;0,0715;0,0770;0,0649;0,0148172806;0,0041165155;0,0024844733;0,0316;0,0226;0,0026264940;-0,0007428601;0,0539;0,0524
199710;914,62;15,3833;40,3333;0,1900006773;0,0497;0,0700;0,0757;0,0623;0,0164632128;0,0041331136;0,0024783160;0,0341;0,0191;0,0093638216;-0,0005992388;-0,0326;-0,0337
199711;955,40;15,4367;40,0267;0,1807462988;0,0514;0,0687;0,0742;0,0614;0,0158744491;0,0042741860;-0,0006190034;0,0148;0,0101;0,0026621098;-0,0007918427;0,0463;0,0446
199712;970,43;15,4900;39,7200;0,1788008842;0,0516;0,0676;0,0732;0,0602;0,0157230436;0,0042907814;-0,0012391575;0,0184;0,0163;0,0022493744;-0,0008887790;0,0171;0,0157
199801;980,28;15,5400;39,6600;0,1788402734;0,0504;0,0661;0,0719;0,0589;0,0138540112;0,0041912046;0,0018581610;0,0200;0,0137;0,0024688425;-0,0007004554;0,0120;0,0111
199802;1049,34;15,5900;39,6000;0,1654630971;0,0509;0,0667;0,0725;0,0599;0,0121539098;0,0042326962;0,0018547146;-0,0072;-0,0007;0,0010533478;-0,0008048460;0,0720;0,0703
199803;1101,75;15,6400;39,5400;0,1811403960;0,0503;0,0672;0,0732;0,0602;0,0166294532;0,0041829061;0,0018512810;0,0025;0,0038;0,0011367857;-0,0007397901;0,0513;0,0501
199804;1111,75;15,7433;39,3500;0,1758729222;0,0495;0,0669;0,0733;0,0604;0,0165656926;0,0041165155;0,0018478601;0,0026;0,0053;0,0016147642;-0,0009559644;0,0113;0,0102
199805;1090,82;15,8467;39,1600;0,1791022057;0,0500;0,0669;0,0730;0,0592;0,0191804606;0,0041580101;0,0018444518;0,0182;0,0167;0,0009588232;-0,0008915195;-0,0177;-0,0192
199806;1133,84;15,9500;38,9700;0,1780606060;0,0498;0,0653;0,0713;0,0576;0,0240237086;0,0041414125;0,0012277472;0,0228;0,0115;0,0020973437;-0,0011688478;0,0410;0,0398
199807;1120,67;16,0167;38,6767;0,1794381089;0,0496;0,0655;0,0715;0,0584;0,0253329602;0,0041248146;0,0012262417;-0,0040;-0,0056;0,0022281754;-0,0023045245;-0,0101;-0,0111
199808;957,28;16,0833;38,3833;0,2114320916;0,0490;0,0652;0,0714;0,0547;0,0283947828;0,0040750192;0,0012247399;0,0465;0,0089;0,0093339168;-0,0018568563;-0,1431;-0,1445
199809;1017,01;16,1500;38,0900;0,2032484042;0,0461;0,0640;0,0709;0,0517;0,0244919569;0,0038343063;0,0012232417;0,0395;0,0413;0,0099710179;-0,0016339078;0,0632;0,0616
199810;1098,67;16,1667;37,9633;0,1855190768;0,0396;0,0637;0,0718;0,0540;0,0205529380;0,0032945669;0,0024420037;-0,0218;-0,0190;0,0051715277;-0,0013748512;0,0801;0,0791
199811;1163,63;16,1833;37,8367;0,1748468445;0,0441;0,0641;0,0734;0,0535;0,0218313560;0,0036682637;0,0000000000;0,0097;0,0270;0,0019366785;-0,0012152598;0,0622;0,0607
199812;1229,23;16,2000;37,7100;0,1736113154;0,0439;0,0622;0,0723;0,0542;0,0198549918;0,0036516579;-0,0006099421;-0,0032;0,0010;0,0032868972;-0,0010338728;0,0597;0,0585
199901;1279,64;16,2833;37,9333;0,1703206191;0,0434;0,0624;0,0729;0,0536;0,0153335190;0,0036101423;0,0024375393;0,0121;0,0123;0,0033356135;-0,0012959934;0,0428;0,0420
199902;1238,33;16,3667;38,1567;0,1712768096;0,0444;0,0640;0,0739;0,0587;0,0181409644;0,0036931718;0,0012165452;-0,0520;-0,0401;0,0034821497;-0,0011728518;-0,0319;-0,0332
199903;1286,37;16,4500;38,3800;0,1728971707;0,0444;0,0662;0,0753;0,0592;0,0203487784;0,0036931718;0,0030349037;-0,0008;0,0002;0,0032135879;-0,0010753509;0,0390;0,0378
199904;1335,18;16,4500;39,2600;0,1568258764;0,0429;0,0664;0,0748;0,0594;0,0248763618;0,0035686249;0,0072464085;0,0021;-0,0024;0,0027266266;-0,0012580821;0,0376;0,0368
199905;1301,84;16,4500;40,1400;0,1602311354;0,0450;0,0693;0,0772;0,0615;0,0256556427;0,0037429863;0,0000000000;-0,0185;-0,0176;0,0030856488;-0,0011522804;-0,0232;-0,0248
199906;1372,71;16,4500;41,0200;0,1542274468;0,0457;0,0723;0,0802;0,0627;0,0187029382;0,0038011000;0,0000000000;-0,0078;-0,0160;0,0024092465;-0,0011446288;0,0544;0,0534
199907;1328,72;16,5133;42,0000;0,1587964727;0,0455;0,0719;0,0795;0,0639;0,0192967462;0,0037844964;0,0030039073;-0,0077;-0,0113;0,0016111776;-0,0011695952;-0,0302;-0,0311
199908;1320,41;16,5767;42,9800;0,1562430269;0,0472;0,0740;0,0815;0,0649;0,0188228904;0,0039256180;0,0023966458;-0,0053;-0,0026;0,0027298488;-0,0010558461;-0,0050;-0,0063
199909;1282,71;16,6400;43,9600;0,1636844982;0,0468;0,0739;0,0820;0,0646;0,0198845320;0,0038924147;0,0047761285;0,0084;0,0093;0,0027049432;-0,0009857026;-0,0281;-0,0293
199910;1362,93;16,6567;45,3633;0,1576906607;0,0486;0,0755;0,0838;0,0651;0,0204547523;0,0040418208;0,0017851835;-0,0012;0,0047;0,0048759750;-0,0005150403;0,0642;0,0635
199911;1388,91;16,6733;46,7667;0,1555459671;0,0507;0,0736;0,0815;0,0662;0,0183139872;0,0042160997;0,0005943537;-0,0061;-0,0024;0,0013542671;0,0001107107;0,0208;0,0195
199912;1469,25;16,6900;48,1700;0,1471672594;0,0520;0,0755;0,0819;0,0682;0,0179400266;0,0043239715;0,0000000000;-0,0155;-0,0102;0,0011487749;0,0000642780;0,0626;0,0615
200001;1394,46;16,7133;49,0967;0,1546541600;0,0532;0,0778;0,0833;0,0666;0,0253693263;0,0044235351;0,0029664810;0,0228;-0,0021;0,0052063003;0,0006223722;-0,0496;-0,0503
200002;1366,42;16,7367;50,0233;0,1670564326;0,0555;0,0768;0,0829;0,0646;0,0274914614;0,0046143376;0,0059066917;0,0264;0,0092;0,0030004665;0,0004046909;-0,0175;-0,0187
200003;1498,58;16,7600;50,9500;0,1499735618;0,0569;0,0768;0,0837;0,0618;0,0183726337;0,0047304604;0,0082111898;0,0367;0,0169;0,0066783164;0,0001848837;0,0985;0,0974
200004;1452,43;16,7400;51,2733;0,1526004182;0,0566;0,0764;0,0840;0,0630;0,0101899026;0,0047055780;0,0005839416;-0,0076;-0,0115;0,0079417478;-0,0003869421;-0,0316;-0,0323
200005;1420,60;16,7200;51,5967;0,1556687311;0,0579;0,0799;0,0890;0,0640;0,0092647712;0,0048133970;0,0011668613;-0,0054;-0,0161;0,0051854239;0,0000089130;-0,0224;-0,0237
200006;1454,60;16,7000;51,9200;0,1567779616;0,0569;0,0767;0,0848;0,0622;-0,0029407142;0,0047304604;0,0052340916;0,0244;0,0326;0,0023597568;-0,0002467433;0,0262;0,0255
200007;1430,83;16,5800;52,5133;0,1556741510;0,0596;0,0765;0,0835;0,0611;-0,0103866319;0,0049543735;0,0023174981;0,0173;0,0179;0,0020654332;0,0000071590;-0,0120;-0,0127
200008;1517,68;16,4600;53,1067;0,1460530640;0,0609;0,0755;0,0826;0,0594;0,0006975572;0,0050621656;0,0000000000;0,0240;0,0135;0,0010392528;-0,0002776155;0,0638;0,0624
200009;1436,51;16,3400;53,7000;0,1537894629;0,0600;0,0762;0,0835;0,0612;-0,0000286032;0,0049875415;0,0051948169;-0,0157;0,0046;0,0015999955;-0,0005084875;-0,0519;-0,0527
200010;1429,40;16,3167;52,4667;0,1493007889;0,0611;0,0755;0,0834;0,0600;-0,0011356629;0,0050787480;0,0017256260;0,0187;0,0045;0,0055682095;-0,0013389528;-0,0042;-0,0049
200011;1314,95;16,2933;51,2333;0,1572808929;0,0617;0,0745;0,0828;0,0576;-0,0013491883;0,0051284934;0,0005745476;0,0319;0,0263;0,0032724143;-0,0018525551;-0,0783;-0,0796
200012;1320,28;16,2700;50,0000;0,1518515036;0,0577;0,0721;0,0802;0,0558;-0,0069489195;0,0047968102;-0,0005745476;0,0243;0,0270;0,0052992474;-0,0005248530;0,0057;0,0048
200101;1366,01;16,1700;48,4800;0,1504496662;0,0515;0,0715;0,0793;0,0562;-0,0097719471;0,0042824837;0,0063019401;0,0005;0,0359;0,0049410175;-0,0015650504;0,0323;0,0314
200102;1239,94;16,0700;46,9600;0,1560700913;0,0488;0,0710;0,0787;0,0549;-0,0119301641;0,0040584201;0,0039897460;0,0191;0,0127;0,0025284103;-0,0022728464;-0,0911;-0,0923
200103;1160,33;15,9700;45,4400;0,1331135514;0,0442;0,0698;0,0784;0,0559;-0,0099857318;0,0036765665;0,0022727283;-0,0074;-0,0029;0,0071395944;-0,0018640665;-0,0635;-0,0644
200104;1249,46;15,8767;42,5567;0,1224969006;0,0387;0,0720;0,0807;0,0593;-0,0034441020;0,0032198108;0,0039648877;-0,0313;-0,0128;0,0074262616;-0,0010245789;0,0778;0,0769
200105;1255,82;15,7833;39,6733;0,1205101880;0,0362;0,0729;0,0807;0,0594;-0,0034308190;0,0030121257;0,0045121340;0,0037;0,0132;0,0025362372;-0,0011840987;0,0070;0,0055
200106;1224,42;15,6900;36,7900;0,1252094328;0,0349;0,0718;0,0797;0,0590;0,0130454353;0,0029041123;0,0016868151;0,0085;0,0055;0,0015083585;-0,0015922058;-0,0244;-0,0251
200107;1211,23;15,7067;33,9633;0,1249665833;0,0351;0,0713;0,0797;0,0561;0,0208286677;0,0029207305;-0,0028129414;0,0376;0,0361;0,0028996133;-0,0020270501;-0,0093;-0,0103
200108;1133,58;15,7233;31,1367;0,1321641438;0,0336;0,0702;0,0785;0,0546;0,0116526734;0,0027960873;0,0000000000;0,0206;0,0156;0,0022215214;-0,0026412673;-0,0634;-0,0649
200109;1040,94;15,7400;28,3100;0,1486285882;0,0264;0,0717;0,0803;0,0542;0,0110660468;0,0021975835;0,0044969160;0,0081;-0,0152;0,0071675930;-0,0018229150;-0,0804;-0,0814
200110;1059,78;15,7400;27,1033;0,1449013996;0,0216;0,0703;0,0791;0,0506;0,0136371520;0,0017983819;-0,0033707897;0,0464;0,0437;0,0032497727;-0,0013347395;0,0196;0,0186
200111;1139,45;15,7400;25,8967;0,1334813667;0,0187;0,0697;0,0781;0,0553;0,0113638580;0,0015571204;-0,0016896653;-0,0471;-0,0188;0,0021893581;-0,0010598798;0,0788;0,0773
200112;1148,08;15,7400;24,6900;0,1312178459;0,0169;0,0677;0,0805;0,0575;0,0160697925;0,0014073426;-0,0039536905;-0,0183;-0,0090;0,0017979583;-0,0013361672;0,0090;0,0078
200201;1130,20;15,7367;24,6933;0,1325605487;0,0165;0,0655;0,0787;0,0569;0,0165223558;0,0013740556;0,0022611655;0,0138;0,0175;0,0021838799;-0,0020042449;-0,0143;-0,0153
200202;1106,73;15,7333;24,6967;0,1301190857;0,0173;0,0651;0,0789;0,0563;0,0157437989;0,0014406285;0,0039447783;0,0115;0,0130;0,0025678432;-0,0018207545;-0,0195;-0,0210
200203;1147,39;15,7300;24,7000;0,2368334023;0,0179;0,0681;0,0811;0,0604;0,0162407742;0,0014905552;0,0056085397;-0,0436;-0,0295;0,0020148206;-0,0022385902;0,0376;0,0367
200204;1076,92;15,8333;25,3800;0,2477323126;0,0172;0,0676;0,0803;0,0575;0,0159840649;0,0014323071;0,0055772593;0,0410;0,0253;0,0023197782;-0,0020475182;-0,0610;-0,0618
200205;1067,14;15,9367;26,0600;0,2482556141;0,0173;0,0675;0,0809;0,0578;0,0247462529;0,0014406285;0,0000000000;0,0015;0,0113;0,0041016101;-0,0021417790;-0,0078;-0,0094
200206;989,81;16,0400;26,7400;0,2665725018;0,0170;0,0663;0,0795;0,0566;0,0292383664;0,0014156641;0,0005560189;0,0187;0,0073;0,0037079465;-0,0026067905;-0,0713;-0,0726
200207;911,62;15,9603;27,8400;0,2820321945;0,0168;0,0653;0,0790;0,0544;0,0305827147;0,0013990209;0,0011111112;0,0303;0,0094;0,0153427904;-0,0024205352;-0,0740;-0,0751
200208;916,07;15,8807;28,9400;0,2844115560;0,0162;0,0637;0,0758;0,0510;0,0280416535;0,0013490896;0,0033259454;0,0464;0,0452;0,0094092909;-0,0029084989;0,0070;0,0054
200209;815,29;15,8010;30,0400;0,3245551555;0,0163;0,0615;0,0740;0,0480;0,0323652710;0,0013574116;0,0016588337;0,0417;0,0330;0,0073661119;-0,0032126151;-0,1090;-0,1105
200210;885,76;15,8930;29,2233;0,2934370638;0,0158;0,0632;0,0773;0,0508;0,0286068468;0,0013158006;0,0016560865;-0,0294;-0,0240;0,0115896358;-0,0037533659;0,0886;0,0871
200211;936,31;15,9850;28,4067;0,2769754993;0,0123;0,0631;0,0762;0,0521;0,0252687926;0,0010244750;0,0000000000;-0,0122;0,0130;0,0044490750;-0,0041663869;0,0590;0,0573
200212;879,82;16,0770;27,5900;0,2953858956;0,0119;0,0621;0,0745;0,0484;0,0285208738;0,0009911753;-0,0022087254;0,0507;0,0361;0,0026395380;-0,0041443054;-0,0588;-0,0605
200301;855,70;16,1277;28,5000;0,3059423072;0,0117;0,0617;0,0735;0,0495;0,0304900709;0,0009745250;0,0044125830;-0,0106;0,0021;0,0051675741;NaN;-0,0266;-0,0279
200302;841,15;16,1783;29,4100;0,3122513206;0,0117;0,0595;0,0706;0,0472;0,0302772850;0,0009745250;0,0076754763;0,0329;0,0264;0,0025641193;NaN;-0,0152;-0,0172
200303;848,18;16,2290;30,3200;0,2861564890;0,0113;0,0589;0,0695;0,0486;0,0266106119;0,0009412236;0,0060076461;-0,0135;-0,0080;0,0061361186;NaN;0,0103;0,0090
200304;916,92;16,2077;31,7300;0,2696905868;0,0113;0,0574;0,0685;0,0481;0,0220308101;0,0009412236;-0,0021715527;0,0102;0,0229;0,0030648098;NaN;0,0828;0,0815
200305;963,59;16,1863;33,1400;0,2584105333;0,0107;0,0522;0,0638;0,0436;0,0071288220;0,0008912694;-0,0016322089;0,0592;0,0471;0,0022283196;NaN;0,0533;0,0515
200306;974,51;16,1650;34,5500;0,2545228375;0,0092;0,0497;0,0619;0,0452;0,0018514123;0,0007663729;0,0010899183;-0,0154;-0,0143;0,0019977009;NaN;0,0128;0,0114
200307;990,31;16,3053;35,8933;0,2476769071;0,0090;0,0549;0,0662;0,0542;0,0007163204;0,0007497189;0,0010887316;-0,0982;-0,0881;0,0020460156;NaN;0,0179;0,0165
200308;1008,01;16,4457;37,2367;0,2428889966;0,0095;0,0588;0,0701;0,0532;0,0020803341;0,0007913535;0,0038064165;0,0166;0,0219;0,0009660564;NaN;0,0196;0,0180
200309;995,97;16,5860;38,5800;0,2465752056;0,0094;0,0572;0,0679;0,0490;0,0071991901;0,0007830267;0,0032502709;0,0546;0,0503;0,0018690885;NaN;-0,0107;-0,0121
200310;1050,71;16,8523;41,9667;0,2333405957;0,0092;0,0570;0,0673;0,0518;0,0070533581;0,0007663729;-0,0010799136;-0,0283;-0,0203;0,0014076128;NaN;0,0556;0,0540
200311;1058,20;17,1187;45,3533;0,2337858415;0,0093;0,0565;0,0666;0,0519;0,0098297731;0,0007746998;-0,0027027027;-0,0027;0,0052;0,0009196632;NaN;0,0093;0,0076
200312;1111,92;17,3850;48,7400;0,2187695187;0,0090;0,0562;0,0660;0,0511;0,0067120145;0,0007497189;-0,0010840108;0,0139;0,0139;0,0008937000;NaN;0,0518;0,0502
200401;1131,13;17,5977;49,8267;0,2180572784;0,0088;0,0554;0,0644;0,0499;0,0066981351;0,0007333333;0,0048833424;0,0187;0,0187;0,0009788186;NaN;0,0191;0,0180
200402;1144,94;17,8103;50,9133;0,2160825101;0,0093;0,0550;0,0627;0,0483;0,0085305365;0,0007750000;0,0053995680;0,0230;0,0178;0,0006107119;NaN;0,0144;0,0127
200403;1126,21;18,0230;52,0000;0,2712957510;0,0094;0,0533;0,0611;0,0474;0,0120569190;0,0007833333;0,0064446831;0,0141;0,0118;0,0019812629;NaN;-0,0150;-0,0163
200404;1107,30;18,2157;53,3833;0,2748013069;0,0094;0,0573;0,0646;0,0531;0,0114302699;0,0007833333;0,0032017076;-0,0588;-0,0534;0,0012309283;NaN;-0,0156;-0,0167
200405;1120,68;18,4083;54,7667;0,2758025019;0,0102;0,0604;0,0675;0,0539;0,0128139653;0,0008500000;0,0058510638;-0,0051;-0,0071;0,0009776264;NaN;0,0137;0,0121
200406;1140,84;18,6010;56,1500;0,2692736702;0,0127;0,0601;0,0678;0,0532;0,0123244813;0,0010583333;0,0031729244;0,0121;0,0093;0,0007707514;NaN;0,0195;0,0180
200407;1101,72;18,7883;56,6900;0,2771282413;0,0133;0,0582;0,0662;0,0523;0,0142686941;0,0011083333;-0,0015814444;0,0155;0,0184;0,0007770892;NaN;-0,0329;-0,0341
200408;1104,24;18,9757;57,2300;0,2761963923;0,0148;0,0565;0,0646;0,0493;0,0143217094;0,0012333333;0,0005279831;0,0395;0,0395;0,0014428366;NaN;0,0038;0,0020
200409;1114,58;19,1630;57,7700;0,2787623744;0,0165;0,0546;0,0627;0,0488;0,0091234054;0,0013750000;0,0021108179;0,0096;0,0101;0,0007056802;NaN;0,0108;0,0093
